data,prima_dose,seconda_dose,terza_dose,pregressa_infezione,mono_dose,prima_dose_tot,seconda_dose_tot,terza_dose_tot,mono_dose_tot,pregressa_infezione_tot
2023-07-09,13.0,17.0,54.0,0.0,0.0,47339828.0,50018600.0,40493635.0,1508443.0,2051362.0
2023-07-10,13.0,17.0,54.0,0.0,0.0,47339841.0,50018617.0,40493689.0,1508443.0,2051362.0
2023-07-11,13.0,17.0,54.0,0.0,0.0,47339854.0,50018634.0,40493743.0,1508443.0,2051362.0
2023-07-12,13.0,17.0,54.0,0.0,0.0,47339867.0,50018651.0,40493797.0,1508443.0,2051362.0
2023-07-13,13.0,17.0,54.0,0.0,0.0,47339880.0,50018668.0,40493851.0,1508443.0,2051362.0
2023-07-14,13.0,17.0,54.0,0.0,0.0,47339893.0,50018685.0,40493905.0,1508443.0,2051362.0
2023-07-15,13.0,17.0,54.0,0.0,0.0,47339906.0,50018702.0,40493959.0,1508443.0,2051362.0
2023-07-16,13.0,17.0,54.0,0.0,0.0,47339919.0,50018719.0,40494013.0,1508443.0,2051362.0
2023-07-17,13.0,17.0,54.0,0.0,0.0,47339932.0,50018736.0,40494067.0,1508443.0,2051362.0
2023-07-18,13.0,17.0,54.0,0.0,0.0,47339945.0,50018753.0,40494121.0,1508443.0,2051362.0
2023-07-19,13.0,17.0,54.0,0.0,0.0,47339958.0,50018770.0,40494175.0,1508443.0,2051362.0
2023-07-20,13.0,17.0,54.0,0.0,0.0,47339971.0,50018787.0,40494229.0,1508443.0,2051362.0
2023-07-21,13.0,17.0,54.0,0.0,0.0,47339984.0,50018804.0,40494283.0,1508443.0,2051362.0
2023-07-22,13.0,17.0,54.0,0.0,0.0,47339997.0,50018821.0,40494337.0,1508443.0,2051362.0
2023-07-23,13.0,17.0,54.0,0.0,0.0,47340010.0,50018838.0,40494391.0,1508443.0,2051362.0
2023-07-24,13.0,17.0,54.0,0.0,0.0,47340023.0,50018855.0,40494445.0,1508443.0,2051362.0
2023-07-25,13.0,17.0,54.0,0.0,0.0,47340036.0,50018872.0,40494499.0,1508443.0,2051362.0
2023-07-26,13.0,17.0,54.0,0.0,0.0,47340049.0,50018889.0,40494553.0,1508443.0,2051362.0
2023-07-27,13.0,17.0,54.0,0.0,0.0,47340062.0,50018906.0,40494607.0,1508443.0,2051362.0
2023-07-28,13.0,17.0,54.0,0.0,0.0,47340075.0,50018923.0,40494661.0,1508443.0,2051362.0
2023-07-29,13.0,17.0,54.0,0.0,0.0,47340088.0,50018940.0,40494715.0,1508443.0,2051362.0
2023-07-30,13.0,17.0,54.0,0.0,0.0,47340101.0,50018957.0,40494769.0,1508443.0,2051362.0
2023-07-31,13.0,17.0,54.0,0.0,0.0,47340114.0,50018974.0,40494823.0,1508443.0,2051362.0
2023-08-01,13.0,17.0,54.0,0.0,0.0,47340127.0,50018991.0,40494877.0,1508443.0,2051362.0
2023-08-02,13.0,17.0,54.0,0.0,0.0,47340140.0,50019008.0,40494931.0,1508443.0,2051362.0
2023-08-03,13.0,17.0,54.0,0.0,0.0,47340153.0,50019025.0,40494985.0,1508443.0,2051362.0
2023-08-04,13.0,17.0,54.0,0.0,0.0,47340166.0,50019042.0,40495039.0,1508443.0,2051362.0
2023-08-05,13.0,17.0,54.0,0.0,0.0,47340179.0,50019059.0,40495093.0,1508443.0,2051362.0
2023-08-06,13.0,17.0,54.0,0.0,0.0,47340192.0,50019076.0,40495147.0,1508443.0,2051362.0
2023-08-07,13.0,17.0,54.0,0.0,0.0,47340205.0,50019093.0,40495201.0,1508443.0,2051362.0
2023-08-08,13.0,17.0,54.0,0.0,0.0,47340218.0,50019110.0,40495255.0,1508443.0,2051362.0
2023-08-09,13.0,17.0,54.0,0.0,0.0,47340231.0,50019127.0,40495309.0,1508443.0,2051362.0
2023-08-10,13.0,17.0,54.0,0.0,0.0,47340244.0,50019144.0,40495363.0,1508443.0,2051362.0
2023-08-11,13.0,17.0,54.0,0.0,0.0,47340257.0,50019161.0,40495417.0,1508443.0,2051362.0
2023-08-12,13.0,17.0,54.0,0.0,0.0,47340270.0,50019178.0,40495471.0,1508443.0,2051362.0
2023-08-13,13.0,17.0,54.0,0.0,0.0,47340283.0,50019195.0,40495525.0,1508443.0,2051362.0
2023-08-14,13.0,17.0,54.0,0.0,0.0,47340296.0,50019212.0,40495579.0,1508443.0,2051362.0
2023-08-15,13.0,17.0,54.0,0.0,0.0,47340309.0,50019229.0,40495633.0,1508443.0,2051362.0
2023-08-16,13.0,17.0,54.0,0.0,0.0,47340322.0,50019246.0,40495687.0,1508443.0,2051362.0
2023-08-17,13.0,17.0,54.0,0.0,0.0,47340335.0,50019263.0,40495741.0,1508443.0,2051362.0
2023-08-18,13.0,17.0,54.0,0.0,0.0,47340348.0,50019280.0,40495795.0,1508443.0,2051362.0
2023-08-19,13.0,17.0,54.0,0.0,0.0,47340361.0,50019297.0,40495849.0,1508443.0,2051362.0
2023-08-20,13.0,17.0,54.0,0.0,0.0,47340374.0,50019314.0,40495903.0,1508443.0,2051362.0
2023-08-21,13.0,17.0,54.0,0.0,0.0,47340387.0,50019331.0,40495957.0,1508443.0,2051362.0
2023-08-22,13.0,17.0,54.0,0.0,0.0,47340400.0,50019348.0,40496011.0,1508443.0,2051362.0
2023-08-23,13.0,17.0,54.0,0.0,0.0,47340413.0,50019365.0,40496065.0,1508443.0,2051362.0
2023-08-24,13.0,17.0,54.0,0.0,0.0,47340426.0,50019382.0,40496119.0,1508443.0,2051362.0
2023-08-25,13.0,17.0,54.0,0.0,0.0,47340439.0,50019399.0,40496173.0,1508443.0,2051362.0
2023-08-26,13.0,17.0,54.0,0.0,0.0,47340452.0,50019416.0,40496227.0,1508443.0,2051362.0
2023-08-27,13.0,17.0,54.0,0.0,0.0,47340465.0,50019433.0,40496281.0,1508443.0,2051362.0
2023-08-28,13.0,17.0,54.0,0.0,0.0,47340478.0,50019450.0,40496335.0,1508443.0,2051362.0
2023-08-29,13.0,17.0,54.0,0.0,0.0,47340491.0,50019467.0,40496389.0,1508443.0,2051362.0
2023-08-30,13.0,17.0,54.0,0.0,0.0,47340504.0,50019484.0,40496443.0,1508443.0,2051362.0
2023-08-31,13.0,17.0,54.0,0.0,0.0,47340517.0,50019501.0,40496497.0,1508443.0,2051362.0
2023-09-01,13.0,17.0,54.0,0.0,0.0,47340530.0,50019518.0,40496551.0,1508443.0,2051362.0
2023-09-02,13.0,17.0,54.0,0.0,0.0,47340543.0,50019535.0,40496605.0,1508443.0,2051362.0
2023-09-03,13.0,17.0,54.0,0.0,0.0,47340556.0,50019552.0,40496659.0,1508443.0,2051362.0
2023-09-04,13.0,17.0,54.0,0.0,0.0,47340569.0,50019569.0,40496713.0,1508443.0,2051362.0
2023-09-05,13.0,17.0,54.0,0.0,0.0,47340582.0,50019586.0,40496767.0,1508443.0,2051362.0
2023-09-06,13.0,17.0,54.0,0.0,0.0,47340595.0,50019603.0,40496821.0,1508443.0,2051362.0
2023-09-07,13.0,17.0,54.0,0.0,0.0,47340608.0,50019620.0,40496875.0,1508443.0,2051362.0
2023-09-08,13.0,17.0,54.0,0.0,0.0,47340621.0,50019637.0,40496929.0,1508443.0,2051362.0
2023-09-09,13.0,17.0,54.0,0.0,0.0,47340634.0,50019654.0,40496983.0,1508443.0,2051362.0
2023-09-10,13.0,17.0,54.0,0.0,0.0,47340647.0,50019671.0,40497037.0,1508443.0,2051362.0
2023-09-11,13.0,17.0,54.0,0.0,0.0,47340660.0,50019688.0,40497091.0,1508443.0,2051362.0
2023-09-12,13.0,17.0,54.0,0.0,0.0,47340673.0,50019705.0,40497145.0,1508443.0,2051362.0
2023-09-13,13.0,17.0,54.0,0.0,0.0,47340686.0,50019722.0,40497199.0,1508443.0,2051362.0
2023-09-14,13.0,17.0,54.0,0.0,0.0,47340699.0,50019739.0,40497253.0,1508443.0,2051362.0
2023-09-15,13.0,17.0,54.0,0.0,0.0,47340712.0,50019756.0,40497307.0,1508443.0,2051362.0
2023-09-16,13.0,17.0,54.0,0.0,0.0,47340725.0,50019773.0,40497361.0,1508443.0,2051362.0
2023-09-17,13.0,17.0,54.0,0.0,0.0,47340738.0,50019790.0,40497415.0,1508443.0,2051362.0
2023-09-18,13.0,17.0,54.0,0.0,0.0,47340751.0,50019807.0,40497469.0,1508443.0,2051362.0
2023-09-19,13.0,17.0,54.0,0.0,0.0,47340764.0,50019824.0,40497523.0,1508443.0,2051362.0
2023-09-20,13.0,17.0,54.0,0.0,0.0,47340777.0,50019841.0,40497577.0,1508443.0,2051362.0
2023-09-21,13.0,17.0,54.0,0.0,0.0,47340790.0,50019858.0,40497631.0,1508443.0,2051362.0
2023-09-22,13.0,17.0,54.0,0.0,0.0,47340803.0,50019875.0,40497685.0,1508443.0,2051362.0
2023-09-23,13.0,17.0,54.0,0.0,0.0,47340816.0,50019892.0,40497739.0,1508443.0,2051362.0
2023-09-24,13.0,17.0,54.0,0.0,0.0,47340829.0,50019909.0,40497793.0,1508443.0,2051362.0
2023-09-25,13.0,17.0,54.0,0.0,0.0,47340842.0,50019926.0,40497847.0,1508443.0,2051362.0
2023-09-26,13.0,17.0,54.0,0.0,0.0,47340855.0,50019943.0,40497901.0,1508443.0,2051362.0
2023-09-27,13.0,17.0,54.0,0.0,0.0,47340868.0,50019960.0,40497955.0,1508443.0,2051362.0
2023-09-28,13.0,17.0,54.0,0.0,0.0,47340881.0,50019977.0,40498009.0,1508443.0,2051362.0
2023-09-29,13.0,17.0,54.0,0.0,0.0,47340894.0,50019994.0,40498063.0,1508443.0,2051362.0
2023-09-30,13.0,17.0,54.0,0.0,0.0,47340907.0,50020011.0,40498117.0,1508443.0,2051362.0
2023-10-01,13.0,17.0,54.0,0.0,0.0,47340920.0,50020028.0,40498171.0,1508443.0,2051362.0
2023-10-02,13.0,17.0,54.0,0.0,0.0,47340933.0,50020045.0,40498225.0,1508443.0,2051362.0
2023-10-03,13.0,17.0,54.0,0.0,0.0,47340946.0,50020062.0,40498279.0,1508443.0,2051362.0
2023-10-04,13.0,17.0,54.0,0.0,0.0,47340959.0,50020079.0,40498333.0,1508443.0,2051362.0
2023-10-05,13.0,17.0,54.0,0.0,0.0,47340972.0,50020096.0,40498387.0,1508443.0,2051362.0
2023-10-06,13.0,17.0,54.0,0.0,0.0,47340985.0,50020113.0,40498441.0,1508443.0,2051362.0
2023-10-07,13.0,17.0,54.0,0.0,0.0,47340998.0,50020130.0,40498495.0,1508443.0,2051362.0
2023-10-08,13.0,17.0,54.0,0.0,0.0,47341011.0,50020147.0,40498549.0,1508443.0,2051362.0
2023-10-09,13.0,17.0,54.0,0.0,0.0,47341024.0,50020164.0,40498603.0,1508443.0,2051362.0
2023-10-10,13.0,17.0,54.0,0.0,0.0,47341037.0,50020181.0,40498657.0,1508443.0,2051362.0
2023-10-11,13.0,17.0,54.0,0.0,0.0,47341050.0,50020198.0,40498711.0,1508443.0,2051362.0
2023-10-12,13.0,17.0,54.0,0.0,0.0,47341063.0,50020215.0,40498765.0,1508443.0,2051362.0
2023-10-13,13.0,17.0,54.0,0.0,0.0,47341076.0,50020232.0,40498819.0,1508443.0,2051362.0
2023-10-14,13.0,17.0,54.0,0.0,0.0,47341089.0,50020249.0,40498873.0,1508443.0,2051362.0
2023-10-15,13.0,17.0,54.0,0.0,0.0,47341102.0,50020266.0,40498927.0,1508443.0,2051362.0
2023-10-16,13.0,17.0,54.0,0.0,0.0,47341115.0,50020283.0,40498981.0,1508443.0,2051362.0
2023-10-17,13.0,17.0,54.0,0.0,0.0,47341128.0,50020300.0,40499035.0,1508443.0,2051362.0
2023-10-18,13.0,17.0,54.0,0.0,0.0,47341141.0,50020317.0,40499089.0,1508443.0,2051362.0
2023-10-19,13.0,17.0,54.0,0.0,0.0,47341154.0,50020334.0,40499143.0,1508443.0,2051362.0
2023-10-20,13.0,17.0,54.0,0.0,0.0,47341167.0,50020351.0,40499197.0,1508443.0,2051362.0
2023-10-21,13.0,17.0,54.0,0.0,0.0,47341180.0,50020368.0,40499251.0,1508443.0,2051362.0
2023-10-22,13.0,17.0,54.0,0.0,0.0,47341193.0,50020385.0,40499305.0,1508443.0,2051362.0
2023-10-23,13.0,17.0,54.0,0.0,0.0,47341206.0,50020402.0,40499359.0,1508443.0,2051362.0
2023-10-24,13.0,17.0,54.0,0.0,0.0,47341219.0,50020419.0,40499413.0,1508443.0,2051362.0
2023-10-25,13.0,17.0,54.0,0.0,0.0,47341232.0,50020436.0,40499467.0,1508443.0,2051362.0
2023-10-26,13.0,17.0,54.0,0.0,0.0,47341245.0,50020453.0,40499521.0,1508443.0,2051362.0
2023-10-27,13.0,17.0,54.0,0.0,0.0,47341258.0,50020470.0,40499575.0,1508443.0,2051362.0
2023-10-28,13.0,17.0,54.0,0.0,0.0,47341271.0,50020487.0,40499629.0,1508443.0,2051362.0
2023-10-29,13.0,17.0,54.0,0.0,0.0,47341284.0,50020504.0,40499683.0,1508443.0,2051362.0
2023-10-30,13.0,17.0,54.0,0.0,0.0,47341297.0,50020521.0,40499737.0,1508443.0,2051362.0
2023-10-31,13.0,17.0,54.0,0.0,0.0,47341310.0,50020538.0,40499791.0,1508443.0,2051362.0
2023-11-01,13.0,17.0,54.0,0.0,0.0,47341323.0,50020555.0,40499845.0,1508443.0,2051362.0
2023-11-02,13.0,17.0,54.0,0.0,0.0,47341336.0,50020572.0,40499899.0,1508443.0,2051362.0
2023-11-03,13.0,17.0,54.0,0.0,0.0,47341349.0,50020589.0,40499953.0,1508443.0,2051362.0
2023-11-04,13.0,17.0,54.0,0.0,0.0,47341362.0,50020606.0,40500007.0,1508443.0,2051362.0
2023-11-05,13.0,17.0,54.0,0.0,0.0,47341375.0,50020623.0,40500061.0,1508443.0,2051362.0
2023-11-06,13.0,17.0,54.0,0.0,0.0,47341388.0,50020640.0,40500115.0,1508443.0,2051362.0
2023-11-07,13.0,17.0,54.0,0.0,0.0,47341401.0,50020657.0,40500169.0,1508443.0,2051362.0
2023-11-08,13.0,17.0,54.0,0.0,0.0,47341414.0,50020674.0,40500223.0,1508443.0,2051362.0
2023-11-09,13.0,17.0,54.0,0.0,0.0,47341427.0,50020691.0,40500277.0,1508443.0,2051362.0
2023-11-10,13.0,17.0,54.0,0.0,0.0,47341440.0,50020708.0,40500331.0,1508443.0,2051362.0
2023-11-11,13.0,17.0,54.0,0.0,0.0,47341453.0,50020725.0,40500385.0,1508443.0,2051362.0
2023-11-12,13.0,17.0,54.0,0.0,0.0,47341466.0,50020742.0,40500439.0,1508443.0,2051362.0
2023-11-13,13.0,17.0,54.0,0.0,0.0,47341479.0,50020759.0,40500493.0,1508443.0,2051362.0
2023-11-14,13.0,17.0,54.0,0.0,0.0,47341492.0,50020776.0,40500547.0,1508443.0,2051362.0
2023-11-15,13.0,17.0,54.0,0.0,0.0,47341505.0,50020793.0,40500601.0,1508443.0,2051362.0
2023-11-16,13.0,17.0,54.0,0.0,0.0,47341518.0,50020810.0,40500655.0,1508443.0,2051362.0
2023-11-17,13.0,17.0,54.0,0.0,0.0,47341531.0,50020827.0,40500709.0,1508443.0,2051362.0
2023-11-18,13.0,17.0,54.0,0.0,0.0,47341544.0,50020844.0,40500763.0,1508443.0,2051362.0
2023-11-19,13.0,17.0,54.0,0.0,0.0,47341557.0,50020861.0,40500817.0,1508443.0,2051362.0
2023-11-20,13.0,17.0,54.0,0.0,0.0,47341570.0,50020878.0,40500871.0,1508443.0,2051362.0
2023-11-21,13.0,17.0,54.0,0.0,0.0,47341583.0,50020895.0,40500925.0,1508443.0,2051362.0
2023-11-22,13.0,17.0,54.0,0.0,0.0,47341596.0,50020912.0,40500979.0,1508443.0,2051362.0
2023-11-23,13.0,17.0,54.0,0.0,0.0,47341609.0,50020929.0,40501033.0,1508443.0,2051362.0
2023-11-24,13.0,17.0,54.0,0.0,0.0,47341622.0,50020946.0,40501087.0,1508443.0,2051362.0
2023-11-25,13.0,17.0,54.0,0.0,0.0,47341635.0,50020963.0,40501141.0,1508443.0,2051362.0
2023-11-26,13.0,17.0,54.0,0.0,0.0,47341648.0,50020980.0,40501195.0,1508443.0,2051362.0
2023-11-27,13.0,17.0,54.0,0.0,0.0,47341661.0,50020997.0,40501249.0,1508443.0,2051362.0
2023-11-28,13.0,17.0,54.0,0.0,0.0,47341674.0,50021014.0,40501303.0,1508443.0,2051362.0
2023-11-29,13.0,17.0,54.0,0.0,0.0,47341687.0,50021031.0,40501357.0,1508443.0,2051362.0
2023-11-30,13.0,17.0,54.0,0.0,0.0,47341700.0,50021048.0,40501411.0,1508443.0,2051362.0
2023-12-01,13.0,17.0,54.0,0.0,0.0,47341713.0,50021065.0,40501465.0,1508443.0,2051362.0
2023-12-02,13.0,17.0,54.0,0.0,0.0,47341726.0,50021082.0,40501519.0,1508443.0,2051362.0
2023-12-03,13.0,17.0,54.0,0.0,0.0,47341739.0,50021099.0,40501573.0,1508443.0,2051362.0
2023-12-04,13.0,17.0,54.0,0.0,0.0,47341752.0,50021116.0,40501627.0,1508443.0,2051362.0
2023-12-05,13.0,17.0,54.0,0.0,0.0,47341765.0,50021133.0,40501681.0,1508443.0,2051362.0
2023-12-06,13.0,17.0,54.0,0.0,0.0,47341778.0,50021150.0,40501735.0,1508443.0,2051362.0
2023-12-07,13.0,17.0,54.0,0.0,0.0,47341791.0,50021167.0,40501789.0,1508443.0,2051362.0
2023-12-08,13.0,17.0,54.0,0.0,0.0,47341804.0,50021184.0,40501843.0,1508443.0,2051362.0
2023-12-09,13.0,17.0,54.0,0.0,0.0,47341817.0,50021201.0,40501897.0,1508443.0,2051362.0
2023-12-10,13.0,17.0,54.0,0.0,0.0,47341830.0,50021218.0,40501951.0,1508443.0,2051362.0
2023-12-11,13.0,17.0,54.0,0.0,0.0,47341843.0,50021235.0,40502005.0,1508443.0,2051362.0
2023-12-12,13.0,17.0,54.0,0.0,0.0,47341856.0,50021252.0,40502059.0,1508443.0,2051362.0
2023-12-13,13.0,17.0,54.0,0.0,0.0,47341869.0,50021269.0,40502113.0,1508443.0,2051362.0
2023-12-14,13.0,17.0,54.0,0.0,0.0,47341882.0,50021286.0,40502167.0,1508443.0,2051362.0
2023-12-15,13.0,17.0,54.0,0.0,0.0,47341895.0,50021303.0,40502221.0,1508443.0,2051362.0
2023-12-16,13.0,17.0,54.0,0.0,0.0,47341908.0,50021320.0,40502275.0,1508443.0,2051362.0
2023-12-17,13.0,17.0,54.0,0.0,0.0,47341921.0,50021337.0,40502329.0,1508443.0,2051362.0
2023-12-18,13.0,17.0,54.0,0.0,0.0,47341934.0,50021354.0,40502383.0,1508443.0,2051362.0
2023-12-19,13.0,17.0,54.0,0.0,0.0,47341947.0,50021371.0,40502437.0,1508443.0,2051362.0
2023-12-20,13.0,17.0,54.0,0.0,0.0,47341960.0,50021388.0,40502491.0,1508443.0,2051362.0
2023-12-21,13.0,17.0,54.0,0.0,0.0,47341973.0,50021405.0,40502545.0,1508443.0,2051362.0
2023-12-22,13.0,17.0,54.0,0.0,0.0,47341986.0,50021422.0,40502599.0,1508443.0,2051362.0
2023-12-23,13.0,17.0,54.0,0.0,0.0,47341999.0,50021439.0,40502653.0,1508443.0,2051362.0
2023-12-24,13.0,17.0,54.0,0.0,0.0,47342012.0,50021456.0,40502707.0,1508443.0,2051362.0
2023-12-25,13.0,17.0,54.0,0.0,0.0,47342025.0,50021473.0,40502761.0,1508443.0,2051362.0
2023-12-26,13.0,17.0,54.0,0.0,0.0,47342038.0,50021490.0,40502815.0,1508443.0,2051362.0
2023-12-27,13.0,17.0,54.0,0.0,0.0,47342051.0,50021507.0,40502869.0,1508443.0,2051362.0
2023-12-28,13.0,17.0,54.0,0.0,0.0,47342064.0,50021524.0,40502923.0,1508443.0,2051362.0
2023-12-29,13.0,17.0,54.0,0.0,0.0,47342077.0,50021541.0,40502977.0,1508443.0,2051362.0
2023-12-30,13.0,17.0,54.0,0.0,0.0,47342090.0,50021558.0,40503031.0,1508443.0,2051362.0
2023-12-31,13.0,17.0,54.0,0.0,0.0,47342103.0,50021575.0,40503085.0,1508443.0,2051362.0
2024-01-01,13.0,17.0,54.0,0.0,0.0,47342116.0,50021592.0,40503139.0,1508443.0,2051362.0
2024-01-02,13.0,17.0,54.0,0.0,0.0,47342129.0,50021609.0,40503193.0,1508443.0,2051362.0
2024-01-03,13.0,17.0,54.0,0.0,0.0,47342142.0,50021626.0,40503247.0,1508443.0,2051362.0
2024-01-04,13.0,17.0,54.0,0.0,0.0,47342155.0,50021643.0,40503301.0,1508443.0,2051362.0
2024-01-05,13.0,17.0,54.0,0.0,0.0,47342168.0,50021660.0,40503355.0,1508443.0,2051362.0
2024-01-06,13.0,17.0,54.0,0.0,0.0,47342181.0,50021677.0,40503409.0,1508443.0,2051362.0
2024-01-07,13.0,17.0,54.0,0.0,0.0,47342194.0,50021694.0,40503463.0,1508443.0,2051362.0
2024-01-08,13.0,17.0,54.0,0.0,0.0,47342207.0,50021711.0,40503517.0,1508443.0,2051362.0
2024-01-09,13.0,17.0,54.0,0.0,0.0,47342220.0,50021728.0,40503571.0,1508443.0,2051362.0
2024-01-10,13.0,17.0,54.0,0.0,0.0,47342233.0,50021745.0,40503625.0,1508443.0,2051362.0
2024-01-11,13.0,17.0,54.0,0.0,0.0,47342246.0,50021762.0,40503679.0,1508443.0,2051362.0
2024-01-12,13.0,17.0,54.0,0.0,0.0,47342259.0,50021779.0,40503733.0,1508443.0,2051362.0
2024-01-13,13.0,17.0,54.0,0.0,0.0,47342272.0,50021796.0,40503787.0,1508443.0,2051362.0
2024-01-14,13.0,17.0,54.0,0.0,0.0,47342285.0,50021813.0,40503841.0,1508443.0,2051362.0
2024-01-15,13.0,17.0,54.0,0.0,0.0,47342298.0,50021830.0,40503895.0,1508443.0,2051362.0
2024-01-16,13.0,17.0,54.0,0.0,0.0,47342311.0,50021847.0,40503949.0,1508443.0,2051362.0
2024-01-17,13.0,17.0,54.0,0.0,0.0,47342324.0,50021864.0,40504003.0,1508443.0,2051362.0
2024-01-18,13.0,17.0,54.0,0.0,0.0,47342337.0,50021881.0,40504057.0,1508443.0,2051362.0
2024-01-19,13.0,17.0,54.0,0.0,0.0,47342350.0,50021898.0,40504111.0,1508443.0,2051362.0
2024-01-20,13.0,17.0,54.0,0.0,0.0,47342363.0,50021915.0,40504165.0,1508443.0,2051362.0
2024-01-21,13.0,17.0,54.0,0.0,0.0,47342376.0,50021932.0,40504219.0,1508443.0,2051362.0
2024-01-22,13.0,17.0,54.0,0.0,0.0,47342389.0,50021949.0,40504273.0,1508443.0,2051362.0
2024-01-23,13.0,17.0,54.0,0.0,0.0,47342402.0,50021966.0,40504327.0,1508443.0,2051362.0
2024-01-24,13.0,17.0,54.0,0.0,0.0,47342415.0,50021983.0,40504381.0,1508443.0,2051362.0
2024-01-25,13.0,17.0,54.0,0.0,0.0,47342428.0,50022000.0,40504435.0,1508443.0,2051362.0
2024-01-26,13.0,17.0,54.0,0.0,0.0,47342441.0,50022017.0,40504489.0,1508443.0,2051362.0
2024-01-27,13.0,17.0,54.0,0.0,0.0,47342454.0,50022034.0,40504543.0,1508443.0,2051362.0
2024-01-28,13.0,17.0,54.0,0.0,0.0,47342467.0,50022051.0,40504597.0,1508443.0,2051362.0
2024-01-29,13.0,17.0,54.0,0.0,0.0,47342480.0,50022068.0,40504651.0,1508443.0,2051362.0
2024-01-30,13.0,17.0,54.0,0.0,0.0,47342493.0,50022085.0,40504705.0,1508443.0,2051362.0
2024-01-31,13.0,17.0,54.0,0.0,0.0,47342506.0,50022102.0,40504759.0,1508443.0,2051362.0
2024-02-01,13.0,17.0,54.0,0.0,0.0,47342519.0,50022119.0,40504813.0,1508443.0,2051362.0
2024-02-02,13.0,17.0,54.0,0.0,0.0,47342532.0,50022136.0,40504867.0,1508443.0,2051362.0
2024-02-03,13.0,17.0,54.0,0.0,0.0,47342545.0,50022153.0,40504921.0,1508443.0,2051362.0
2024-02-04,13.0,17.0,54.0,0.0,0.0,47342558.0,50022170.0,40504975.0,1508443.0,2051362.0
2024-02-05,13.0,17.0,54.0,0.0,0.0,47342571.0,50022187.0,40505029.0,1508443.0,2051362.0
2024-02-06,13.0,17.0,54.0,0.0,0.0,47342584.0,50022204.0,40505083.0,1508443.0,2051362.0
2024-02-07,13.0,17.0,54.0,0.0,0.0,47342597.0,50022221.0,40505137.0,1508443.0,2051362.0
2024-02-08,13.0,17.0,54.0,0.0,0.0,47342610.0,50022238.0,40505191.0,1508443.0,2051362.0
2024-02-09,13.0,17.0,54.0,0.0,0.0,47342623.0,50022255.0,40505245.0,1508443.0,2051362.0
2024-02-10,13.0,17.0,54.0,0.0,0.0,47342636.0,50022272.0,40505299.0,1508443.0,2051362.0
2024-02-11,13.0,17.0,54.0,0.0,0.0,47342649.0,50022289.0,40505353.0,1508443.0,2051362.0
2024-02-12,13.0,17.0,54.0,0.0,0.0,47342662.0,50022306.0,40505407.0,1508443.0,2051362.0
2024-02-13,13.0,17.0,54.0,0.0,0.0,47342675.0,50022323.0,40505461.0,1508443.0,2051362.0
2024-02-14,13.0,17.0,54.0,0.0,0.0,47342688.0,50022340.0,40505515.0,1508443.0,2051362.0
2024-02-15,13.0,17.0,54.0,0.0,0.0,47342701.0,50022357.0,40505569.0,1508443.0,2051362.0
2024-02-16,13.0,17.0,54.0,0.0,0.0,47342714.0,50022374.0,40505623.0,1508443.0,2051362.0
2024-02-17,13.0,17.0,54.0,0.0,0.0,47342727.0,50022391.0,40505677.0,1508443.0,2051362.0
2024-02-18,13.0,17.0,54.0,0.0,0.0,47342740.0,50022408.0,40505731.0,1508443.0,2051362.0
2024-02-19,13.0,17.0,54.0,0.0,0.0,47342753.0,50022425.0,40505785.0,1508443.0,2051362.0
2024-02-20,13.0,17.0,54.0,0.0,0.0,47342766.0,50022442.0,40505839.0,1508443.0,2051362.0
2024-02-21,13.0,17.0,54.0,0.0,0.0,47342779.0,50022459.0,40505893.0,1508443.0,2051362.0
2024-02-22,13.0,17.0,54.0,0.0,0.0,47342792.0,50022476.0,40505947.0,1508443.0,2051362.0
2024-02-23,13.0,17.0,54.0,0.0,0.0,47342805.0,50022493.0,40506001.0,1508443.0,2051362.0
2024-02-24,13.0,17.0,54.0,0.0,0.0,47342818.0,50022510.0,40506055.0,1508443.0,2051362.0
2024-02-25,13.0,17.0,54.0,0.0,0.0,47342831.0,50022527.0,40506109.0,1508443.0,2051362.0
2024-02-26,13.0,17.0,54.0,0.0,0.0,47342844.0,50022544.0,40506163.0,1508443.0,2051362.0
2024-02-27,13.0,17.0,54.0,0.0,0.0,47342857.0,50022561.0,40506217.0,1508443.0,2051362.0
2024-02-28,13.0,17.0,54.0,0.0,0.0,47342870.0,50022578.0,40506271.0,1508443.0,2051362.0
2024-02-29,13.0,17.0,54.0,0.0,0.0,47342883.0,50022595.0,40506325.0,1508443.0,2051362.0
2024-03-01,13.0,17.0,54.0,0.0,0.0,47342896.0,50022612.0,40506379.0,1508443.0,2051362.0
2024-03-02,13.0,17.0,54.0,0.0,0.0,47342909.0,50022629.0,40506433.0,1508443.0,2051362.0
2024-03-03,13.0,17.0,54.0,0.0,0.0,47342922.0,50022646.0,40506487.0,1508443.0,2051362.0
2024-03-04,13.0,17.0,54.0,0.0,0.0,47342935.0,50022663.0,40506541.0,1508443.0,2051362.0
2024-03-05,13.0,17.0,54.0,0.0,0.0,47342948.0,50022680.0,40506595.0,1508443.0,2051362.0
2024-03-06,13.0,17.0,54.0,0.0,0.0,47342961.0,50022697.0,40506649.0,1508443.0,2051362.0
2024-03-07,13.0,17.0,54.0,0.0,0.0,47342974.0,50022714.0,40506703.0,1508443.0,2051362.0
2024-03-08,13.0,17.0,54.0,0.0,0.0,47342987.0,50022731.0,40506757.0,1508443.0,2051362.0
